"","datetime","bank_code","merchant_type","transaction_type","keterangan","amount","status","customer_id","reference_id","dbname"
"2112",2024-05-14 14:57:12.759691,"037","IBB","102","Online Transfer",250000000,"00","TRA044","430730210351","ibb golang"
"2113",2024-05-14 14:57:14.25312,"037","IBB","102","Online Transfer",250000000,"00","TRA044","426057242822","ibb golang"
"2114",2024-05-14 14:57:17.235797,"037","IBB","102","Online Transfer",200000000,"00","TRA044","601650479495","ibb golang"
"2115",2024-05-14 14:57:18.924262,"037","IBB","102","Online Transfer",140000000,"00","TRA044","242768762118","ibb golang"
"2116",2024-05-14 14:57:20.7581,"037","IBB","102","Online Transfer",130000000,"00","TRA044","339722126910","ibb golang"
"2117",2024-05-14 14:59:02.860264,"037","IBB","102","Online Transfer",160000000,"00","TRA044","068944715919","ibb golang"
"2118",2024-05-14 15:01:38.068716,"037","IBB","101","Overbooking",70000000,"00","MAR732","070628667062","ibb golang"
"2119",2024-05-14 15:05:08.385979,"037","IBB","108","BI-Fast",1000000,"00","USA328","03000065","ibb golang"
"2120",2024-05-14 15:14:26.832693,"037","IBB","108","BI-Fast",427000,"00","KUR679","03000069","ibb golang"
"2121",2024-05-14 15:25:13.075958,"037","IBB","102","Online Transfer",7064040,"00","INT864","220756531002","ibb golang"
"2122",2024-05-14 15:48:27.654524,"037","IBB","102","Online Transfer",5000000,"00","CKM33","130531805986","ibb golang"
"2123",2024-05-14 15:54:24.283317,"037","IBB","102","Online Transfer",10000000,"00","PMBS561","191123759448","ibb golang"
"2124",2024-05-14 16:06:52.053699,"037","IBB","102","Online Transfer",200000000,"00","TRA044","458044839495","ibb golang"
"2125",2024-05-14 16:06:54.197241,"037","IBB","102","Online Transfer",134238000,"00","TRA044","801113849784","ibb golang"
"2126",2024-05-14 16:06:55.388075,"037","IBB","102","Online Transfer",200000000,"00","TRA044","307664317160","ibb golang"
"2127",2024-05-14 16:06:56.671685,"037","IBB","102","Online Transfer",141113000,"00","TRA044","867678669865","ibb golang"
"2128",2024-05-14 16:06:57.928587,"037","IBB","102","Online Transfer",200000000,"00","TRA044","296786836643","ibb golang"
"2129",2024-05-14 16:06:59.465858,"037","IBB","102","Online Transfer",126950000,"00","TRA044","911184388039","ibb golang"
"2130",2024-05-14 16:07:00.73287,"037","IBB","102","Online Transfer",200000000,"00","TRA044","478040574029","ibb golang"
"2131",2024-05-14 16:07:02.268061,"037","IBB","102","Online Transfer",155361000,"00","TRA044","939814527813","ibb golang"
"2132",2024-05-14 16:07:43.65082,"037","IBB","102","Online Transfer",200000000,"00","TRA044","203872513467","ibb golang"
"2133",2024-05-14 16:07:45.042391,"037","IBB","102","Online Transfer",121470000,"00","TRA044","871328531581","ibb golang"
"2134",2024-05-14 16:07:46.644499,"037","IBB","102","Online Transfer",200000000,"00","TRA044","338437251978","ibb golang"
"2135",2024-05-14 16:07:47.913909,"037","IBB","102","Online Transfer",138275000,"00","TRA044","957671734166","ibb golang"
"2136",2024-05-14 16:07:49.204612,"037","IBB","102","Online Transfer",200000000,"00","TRA044","245179542679","ibb golang"
"2137",2024-05-14 16:07:50.319111,"037","IBB","102","Online Transfer",119213000,"00","TRA044","461917002613","ibb golang"
"2138",2024-05-14 16:07:51.49595,"037","IBB","102","Online Transfer",200000000,"00","TRA044","533284001476","ibb golang"
"2139",2024-05-14 16:07:52.661353,"037","IBB","102","Online Transfer",142512000,"00","TRA044","071426678599","ibb golang"
"2140",2024-05-14 16:07:53.963324,"037","IBB","102","Online Transfer",217325000,"00","TRA044","711516371465","ibb golang"
"2141",2024-05-14 16:07:55.221343,"037","IBB","102","Online Transfer",220941000,"00","TRA044","370870051643","ibb golang"
"2142",2024-05-14 16:08:50.508821,"037","IBB","108","BI-Fast",228559000,"00","TRA044","03000112","ibb golang"
"2143",2024-05-14 16:08:54.272352,"037","IBB","108","BI-Fast",80000000,"00","TRA044","03000115","ibb golang"
"2144",2024-05-14 16:08:57.620473,"037","IBB","108","BI-Fast",70000000,"00","TRA044","03000117","ibb golang"
"2145",2024-05-14 16:09:02.549043,"037","IBB","108","BI-Fast",111420000,"00","TRA044","03000119","ibb golang"
"2146",2024-05-14 16:09:05.917784,"037","IBB","108","BI-Fast",245186000,"00","TRA044","03000121","ibb golang"
"2147",2024-05-14 16:09:09.664758,"037","IBB","108","BI-Fast",227390000,"00","TRA044","03000123","ibb golang"
"2148",2024-05-14 16:09:13.516592,"037","IBB","108","BI-Fast",200524000,"00","TRA044","03000125","ibb golang"
"2149",2024-05-14 16:10:47.30389,"037","IBB","108","BI-Fast",215480000,"00","TRA044","03000127","ibb golang"
"2150",2024-05-14 16:10:50.689111,"037","IBB","108","BI-Fast",245110000,"00","TRA044","03000129","ibb golang"
"2151",2024-05-14 16:10:55.190923,"037","IBB","108","BI-Fast",215316000,"00","TRA044","03000131","ibb golang"
"2152",2024-05-14 16:10:59.398685,"037","IBB","108","BI-Fast",239574000,"00","TRA044","03000134","ibb golang"
"2153",2024-05-14 16:13:54.720527,"037","IBB","108","BI-Fast",62240323,"00","HOL588","03000137","ibb golang"
"2154",2024-05-14 16:14:04.794515,"037","IBB","108","BI-Fast",29506810,"00","HOL588","03000139","ibb golang"
"2155",2024-05-14 16:19:52.941697,"037","IBB","102","Online Transfer",5000000,"00","UTA901","987368697665","ibb golang"
"2156",2024-05-14 17:04:06.766224,"037","IBB","108","BI-Fast",42920809,"00","GMM532","03000164","ibb golang"
"2157",2024-05-14 17:04:30.217492,"037","IBB","108","BI-Fast",162750000,"00","GMM532","03000166","ibb golang"
"2158",2024-05-14 17:23:26.918707,"037","IBB","101","Overbooking",1950000,"00","BALUTCA9","466037859919","ibb golang"
"2159",2024-05-14 17:23:28.529115,"037","IBB","101","Overbooking",11700000,"00","BALUTCA9","007290093850","ibb golang"
"2160",2024-05-14 17:23:29.903341,"037","IBB","101","Overbooking",2730000,"00","BALUTCA9","202308852606","ibb golang"
"2161",2024-05-14 17:23:31.354312,"037","IBB","102","Online Transfer",1068600,"00","BALUTCA9","005564308021","ibb golang"
"2162",2024-05-14 17:23:33.211153,"037","IBB","102","Online Transfer",2723000,"00","BALUTCA9","788055337768","ibb golang"
"2163",2024-05-14 17:38:43.860644,"037","IBB","101","Overbooking",8630000,"00","BALUTCA9","950717321107","ibb golang"
"2164",2024-05-14 18:25:02.043714,"037","IBB","101","Overbooking",72856410,"00","DOM087","860469511014","ibb golang"
"2165",2024-05-14 18:25:02.90434,"037","IBB","101","Overbooking",62085339,"00","DOM087","193295074250","ibb golang"
"2166",2024-05-14 18:25:03.71811,"037","IBB","101","Overbooking",81512391,"00","DOM087","829716466155","ibb golang"
"2167",2024-05-14 18:37:42.054041,"037","IBB","101","Overbooking",200000000,"00","BLA016","219631936126","ibb golang"
"2168",2024-05-14 18:39:47.53382,"037","IBB","101","Overbooking",200000000,"00","BLA016","815979657586","ibb golang"
"2169",2024-05-14 18:42:44.224251,"037","IBB","108","BI-Fast",200000000,"00","BLA016","03000170","ibb golang"
"2170",2024-05-14 18:44:51.488145,"037","IBB","101","Overbooking",596000000,"00","BALUTCA9","369686209872","ibb golang"
"2171",2024-05-14 18:45:01.587972,"037","IBB","108","BI-Fast",73084509,"00","BALUTCA9","03000172","ibb golang"
"2172",2024-05-14 18:45:11.269896,"037","IBB","102","Online Transfer",23095405,"00","BALUTCA9","420482803009","ibb golang"
"2173",2024-05-14 19:52:38.773934,"037","IBB","108","BI-Fast",6989115,"00","RIK805","03000174","ibb golang"
"2174",2024-05-14 20:57:10.143703,"037","IBB","102","Online Transfer",6850000,"00","MAK157","725392787846","ibb golang"
"2175",2024-05-14 22:49:26.946152,"037","IBB","101","Overbooking",1432056000,"00","TRA044","288809460051","ibb golang"
"2176",2024-05-14 22:49:27.601073,"037","IBB","101","Overbooking",1925210000,"00","TRA044","168672850296","ibb golang"
"2177",2024-05-14 22:49:28.345296,"037","IBB","101","Overbooking",2080623000,"00","TRA044","878799256727","ibb golang"
"2178",2024-05-14 22:49:29.023093,"037","IBB","101","Overbooking",2721121000,"00","TRA044","334742358403","ibb golang"
"2179",2024-05-14 22:49:29.67952,"037","IBB","101","Overbooking",2548597000,"00","TRA044","294597127285","ibb golang"
"2180",2024-05-14 22:59:58.471329,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000184","ibb golang"
"2181",2024-05-14 23:00:03.50007,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000186","ibb golang"
"2182",2024-05-14 23:00:07.822553,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000188","ibb golang"
"2183",2024-05-14 23:00:12.283639,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000190","ibb golang"
"2184",2024-05-14 23:00:16.450256,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000192","ibb golang"
"2185",2024-05-14 23:00:19.973732,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000194","ibb golang"
"2186",2024-05-14 23:01:20.389181,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000199","ibb golang"
"2187",2024-05-14 23:01:26.395089,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000201","ibb golang"
"2188",2024-05-14 23:01:32.110434,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000203","ibb golang"
"2189",2024-05-14 23:02:29.112734,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000206","ibb golang"
"2190",2024-05-14 23:02:34.898494,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000208","ibb golang"
"2191",2024-05-14 23:03:24.196125,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000210","ibb golang"
"2192",2024-05-14 23:29:08.751745,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000220","ibb golang"
"2193",2024-05-14 23:29:14.287327,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000222","ibb golang"
"2194",2024-05-14 23:29:20.608679,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000224","ibb golang"
"2195",2024-05-14 23:29:26.12456,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000226","ibb golang"
"2196",2024-05-14 23:29:32.552707,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000228","ibb golang"
"2197",2024-05-14 23:29:38.071615,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000230","ibb golang"
"2198",2024-05-14 23:29:47.766059,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000232","ibb golang"
"2199",2024-05-14 23:29:54.143883,"037","IBB","108","BI-Fast",250000000,"00","TRA044","03000234","ibb golang"
"2200",2024-05-15 08:06:39.855465,"037","IBB","108","BI-Fast",300000,"00","ARI117","03000005","ibb golang"
"2201",2024-05-15 08:07:09.870774,"037","IBB","108","BI-Fast",47300000,"00","ARI117","03000007","ibb golang"
"2202",2024-05-15 09:15:38.283131,"037","IBB","108","BI-Fast",7000000,"00","MKS999","03000009","ibb golang"
"2203",2024-05-15 09:29:54.951617,"037","IBB","101","Overbooking",250000000,"00","EQU262","711322148001","ibb golang"
"2204",2024-05-15 09:29:55.903915,"037","IBB","101","Overbooking",271640000,"00","EQU262","776474416607","ibb golang"
"2205",2024-05-15 09:59:47.947265,"037","IBB","108","BI-Fast",100000,"00","AMA948","03000015","ibb golang"
"2206",2024-05-15 10:01:40.919979,"037","IBB","108","BI-Fast",40275000,"00","GMM532","03000019","ibb golang"
"2207",2024-05-15 10:04:26.767684,"037","IBB","104","SKN",90742500,"00","VLC314","043611707115","ibb golang"
"2208",2024-05-15 10:09:52.050143,"037","IBB","108","BI-Fast",2500000,"00","USA328","03000022","ibb golang"
"2209",2024-05-15 10:21:01.541079,"037","IBB","108","BI-Fast",23000000,"00","IND779","03000025","ibb golang"
"2210",2024-05-15 10:27:34.47066,"037","IBB","105","RTGS",3600000000,"00","DOM087","283855344380","ibb golang"
"2211",2024-05-15 10:28:20.361243,"037","IBB","108","BI-Fast",26800000,"00","IND779","03000030","ibb golang"
"2212",2024-05-15 10:33:33.502206,"037","IBB","108","BI-Fast",2000000,"00","IND779","03000033","ibb golang"
"2213",2024-05-15 10:37:01.621817,"037","IBB","108","BI-Fast",7000000,"00","IND779","03000036","ibb golang"
"2214",2024-05-15 10:45:09.829983,"037","IBB","108","BI-Fast",6000000,"00","GMM532","03000039","ibb golang"
"2215",2024-05-15 10:46:33.841085,"037","IBB","108","BI-Fast",600000,"00","GMM532","03000042","ibb golang"
"2216",2024-05-15 11:05:14.254556,"037","IBB","108","BI-Fast",50000000,"00","SIL888","03000046","ibb golang"
"2217",2024-05-15 11:08:45.410244,"037","IBB","101","Overbooking",1078301000,"00","TRA044","048476496422","ibb golang"
"2218",2024-05-15 11:08:46.299679,"037","IBB","101","Overbooking",1427030000,"00","TRA044","798830512223","ibb golang"
"2219",2024-05-15 11:08:46.995777,"037","IBB","101","Overbooking",1655769000,"00","TRA044","013809593360","ibb golang"
"2220",2024-05-15 11:08:47.716914,"037","IBB","101","Overbooking",1854065000,"00","TRA044","494247094182","ibb golang"
"2221",2024-05-15 11:08:48.413917,"037","IBB","101","Overbooking",1917905000,"00","TRA044","038552955345","ibb golang"
"2222",2024-05-15 11:10:53.499645,"037","IBB","102","Online Transfer",250000000,"00","TRA044","397176921534","ibb golang"
"2223",2024-05-15 11:10:54.483052,"037","IBB","102","Online Transfer",250000000,"00","TRA044","060854550047","ibb golang"
"2224",2024-05-15 11:10:55.457394,"037","IBB","102","Online Transfer",250000000,"00","TRA044","859785729880","ibb golang"
"2225",2024-05-15 11:10:57.31262,"037","IBB","102","Online Transfer",250000000,"00","TRA044","004901529127","ibb golang"
"2226",2024-05-15 11:10:59.417702,"037","IBB","102","Online Transfer",250000000,"00","TRA044","752484428375","ibb golang"
"2227",2024-05-15 11:11:14.186507,"037","IBB","102","Online Transfer",250000000,"00","TRA044","886454632320","ibb golang"
"2228",2024-05-15 11:11:15.206938,"037","IBB","102","Online Transfer",250000000,"00","TRA044","580827151479","ibb golang"
"2229",2024-05-15 11:11:16.315705,"037","IBB","102","Online Transfer",250000000,"00","TRA044","092009209558","ibb golang"
"2230",2024-05-15 11:11:17.330513,"037","IBB","102","Online Transfer",250000000,"00","TRA044","854006242960","ibb golang"
"2231",2024-05-15 11:11:18.372197,"037","IBB","102","Online Transfer",250000000,"00","TRA044","927076718759","ibb golang"
"2232",2024-05-15 11:11:19.497981,"037","IBB","102","Online Transfer",250000000,"00","TRA044","404806502714","ibb golang"
"2233",2024-05-15 11:11:20.521378,"037","IBB","102","Online Transfer",250000000,"00","TRA044","481067839728","ibb golang"
"2234",2024-05-15 11:45:09.276699,"037","IBB","105","RTGS",4500000000,"00","APA350","465294948786","ibb golang"
"2235",2024-05-15 12:00:19.504949,"037","IBB","102","Online Transfer",25000000,"00","KIN027","899448456885","ibb golang"
"2236",2024-05-15 12:01:42.584355,"037","IBB","104","SKN",108333333,"00","MAR874","574283700557","ibb golang"
"2237",2024-05-15 12:11:48.389076,"037","IBB","102","Online Transfer",250000000,"00","TRA044","496816040211","ibb golang"
"2238",2024-05-15 12:11:49.744485,"037","IBB","102","Online Transfer",250000000,"00","TRA044","389706546299","ibb golang"
"2239",2024-05-15 12:11:51.203343,"037","IBB","102","Online Transfer",250000000,"00","TRA044","076242457808","ibb golang"
"2240",2024-05-15 12:11:52.518386,"037","IBB","102","Online Transfer",250000000,"00","TRA044","170714808921","ibb golang"
"2241",2024-05-15 12:11:53.95822,"037","IBB","102","Online Transfer",250000000,"00","TRA044","448032893356","ibb golang"
"2242",2024-05-15 12:11:54.941407,"037","IBB","102","Online Transfer",236886000,"00","TRA044","206673653914","ibb golang"
"2243",2024-05-15 12:17:36.002683,"037","IBB","101","Overbooking",996500,"00","MAR732","616339868530","ibb golang"
"2244",2024-05-15 12:17:37.018356,"037","IBB","104","SKN",1250000,"00","MAR732","962508589282","ibb golang"
"2245",2024-05-15 12:17:39.382967,"037","IBB","104","SKN",5425600,"00","MAR732","286829544309","ibb golang"
"2246",2024-05-15 12:17:41.960207,"037","IBB","104","SKN",2924000,"00","MAR732","927318718923","ibb golang"
"2247",2024-05-15 12:17:44.548358,"037","IBB","104","SKN",3281000,"00","MAR732","980552398650","ibb golang"
"2248",2024-05-15 12:17:46.791935,"037","IBB","104","SKN",10604922,"00","MAR732","748539042227","ibb golang"
"2249",2024-05-15 12:26:49.810278,"037","IBB","104","SKN",883100,"00","MAR732","485540858910","ibb golang"
"2250",2024-05-15 12:26:52.258753,"037","IBB","104","SKN",3414880,"00","MAR732","608022403617","ibb golang"
"2251",2024-05-15 12:26:55.907123,"037","IBB","104","SKN",557100,"00","MAR732","803975639962","ibb golang"
"2252",2024-05-15 12:26:58.26176,"037","IBB","104","SKN",1131100,"00","MAR732","466383297689","ibb golang"
"2253",2024-05-15 12:27:00.270175,"037","IBB","104","SKN",17437100,"00","MAR732","938448438613","ibb golang"
"2254",2024-05-15 12:35:27.225012,"037","IBB","105","RTGS",358981560,"00","IKO293","150688698973","ibb golang"
"2255",2024-05-15 12:41:30.790182,"037","IBB","104","SKN",1087100,"00","MAR732","695369502934","ibb golang"
"2256",2024-05-15 12:41:33.002901,"037","IBB","104","SKN",1809175,"00","MAR732","478568370434","ibb golang"
"2257",2024-05-15 12:41:35.643082,"037","IBB","103","Virtual Account",850226,"00","MAR732","327738889998","ibb golang"
"2258",2024-05-15 12:41:38.183247,"037","IBB","103","Virtual Account",10910000,"00","MAR732","643283768379","ibb golang"
"2259",2024-05-15 12:46:50.59806,"037","IBB","102","Online Transfer",250000000,"00","TRA044","643002265656","ibb golang"
"2260",2024-05-15 12:47:03.540455,"037","IBB","102","Online Transfer",250000000,"00","TRA044","249792106550","ibb golang"
"2261",2024-05-15 12:47:15.60559,"037","IBB","102","Online Transfer",250000000,"00","TRA044","251485501885","ibb golang"
"2262",2024-05-15 12:47:31.251244,"037","IBB","102","Online Transfer",250000000,"00","TRA044","390132369989","ibb golang"
"2263",2024-05-15 12:47:42.281382,"037","IBB","102","Online Transfer",250000000,"00","TRA044","769948860818","ibb golang"
"2264",2024-05-15 12:47:52.634838,"037","IBB","102","Online Transfer",4000000,"00","TRA044","189134724992","ibb golang"
"2265",2024-05-15 12:50:07.593114,"037","IBB","325","MPN",78404,"00","MAR732","136003921917","ibb golang"
"2266",2024-05-15 12:50:08.789486,"037","IBB","325","MPN",200000,"00","MAR732","816983117505","ibb golang"
"2267",2024-05-15 12:50:10.021972,"037","IBB","325","MPN",20000,"00","MAR732","088524952105","ibb golang"
"2268",2024-05-15 13:02:28.209197,"037","IBB","104","SKN",4270118,"00","MAR732","422857841370","ibb golang"
"2269",2024-05-15 13:06:29.244517,"037","IBB","108","BI-Fast",173670465,"00","BIN772","03000058","ibb golang"
"2270",2024-05-15 13:06:55.093529,"037","IBB","108","BI-Fast",250000000,"00","BIN772","03000060","ibb golang"
"2271",2024-05-15 13:07:15.287503,"037","IBB","108","BI-Fast",250000000,"00","BIN772","03000062","ibb golang"
"2272",2024-05-15 13:07:34.412303,"037","IBB","108","BI-Fast",250000000,"00","BIN772","03000064","ibb golang"
"2273",2024-05-15 13:23:59.292359,"037","IBB","108","BI-Fast",50000000,"00","MAR874","03000067","ibb golang"
"2274",2024-05-15 14:04:45.652335,"037","IBB","702","Transfer Batch Online",20002,"00","DIA427","199148911951","ibb golang"
"2275",2024-05-15 14:06:55.573935,"037","IBB","101","Overbooking",450000000,"00","PMBS561","333827969900","ibb golang"
"2276",2024-05-15 14:09:29.19936,"037","IBB","105","RTGS",2000000000,"00","MED353","746630128498","ibb golang"
"2277",2024-05-15 14:35:59.341755,"037","IBB","102","Online Transfer",200000000,"00","TRA044","086776817500","ibb golang"
"2278",2024-05-15 14:36:00.707916,"037","IBB","102","Online Transfer",150000000,"00","TRA044","951458136601","ibb golang"
"2279",2024-05-15 14:36:02.038272,"037","IBB","102","Online Transfer",200000000,"00","TRA044","261495327921","ibb golang"
"2280",2024-05-15 14:36:03.409634,"037","IBB","102","Online Transfer",100000000,"00","TRA044","264561638223","ibb golang"
"2281",2024-05-15 14:36:04.917763,"037","IBB","102","Online Transfer",150000000,"00","TRA044","487069856978","ibb golang"
"2282",2024-05-15 14:36:06.284949,"037","IBB","102","Online Transfer",150000000,"00","TRA044","077000398186","ibb golang"
"2283",2024-05-15 14:36:07.810868,"037","IBB","102","Online Transfer",150000000,"00","TRA044","958176476845","ibb golang"
"2284",2024-05-15 14:36:09.358822,"037","IBB","102","Online Transfer",150000000,"00","TRA044","124371443914","ibb golang"
"2285",2024-05-15 14:36:51.282145,"037","IBB","102","Online Transfer",100000000,"00","TRA044","931664543004","ibb golang"
"2286",2024-05-15 14:36:52.792409,"037","IBB","102","Online Transfer",100000000,"00","TRA044","033344229315","ibb golang"
"2287",2024-05-15 14:36:54.506617,"037","IBB","102","Online Transfer",250000000,"00","TRA044","535312688659","ibb golang"
"2288",2024-05-15 14:36:55.814713,"037","IBB","102","Online Transfer",250000000,"00","TRA044","156214624574","ibb golang"
"2289",2024-05-15 14:36:57.273205,"037","IBB","102","Online Transfer",250000000,"00","TRA044","161574832731","ibb golang"
"2290",2024-05-15 14:36:58.941537,"037","IBB","102","Online Transfer",250000000,"00","TRA044","818685635388","ibb golang"
"2291",2024-05-15 14:37:00.390375,"037","IBB","102","Online Transfer",250000000,"00","TRA044","542043245505","ibb golang"
"2292",2024-05-15 14:37:01.643668,"037","IBB","102","Online Transfer",250000000,"00","TRA044","721565743158","ibb golang"
"2293",2024-05-15 14:37:02.903926,"037","IBB","102","Online Transfer",100000000,"00","TRA044","748183532475","ibb golang"
"2294",2024-05-15 14:37:37.663983,"037","IBB","102","Online Transfer",250000000,"00","TRA044","766568891317","ibb golang"
"2295",2024-05-15 14:37:39.226888,"037","IBB","102","Online Transfer",250000000,"00","TRA044","806987986257","ibb golang"
"2296",2024-05-15 14:37:40.49086,"037","IBB","102","Online Transfer",100000000,"00","TRA044","152406193618","ibb golang"
"2297",2024-05-15 14:37:41.829294,"037","IBB","102","Online Transfer",250000000,"00","TRA044","654246638616","ibb golang"
"2298",2024-05-15 14:37:43.184439,"037","IBB","102","Online Transfer",250000000,"00","TRA044","059174850098","ibb golang"
"2299",2024-05-15 14:37:44.668955,"037","IBB","102","Online Transfer",50000000,"00","TRA044","962826974241","ibb golang"
"2300",2024-05-15 14:49:42.083282,"037","IBB","101","Overbooking",24434829,"00","CAP592","587331225190","ibb golang"
"2301",2024-05-15 14:49:42.938639,"037","IBB","102","Online Transfer",250000000,"00","TRA044","782801376172","ibb golang"
"2302",2024-05-15 14:49:44.305258,"037","IBB","102","Online Transfer",50000000,"00","TRA044","062593945527","ibb golang"
"2303",2024-05-15 14:49:45.739823,"037","IBB","102","Online Transfer",100000000,"00","TRA044","385092384675","ibb golang"
"2304",2024-05-15 14:49:47.018046,"037","IBB","102","Online Transfer",150000000,"00","TRA044","027167407687","ibb golang"
"2305",2024-05-15 14:49:48.358473,"037","IBB","102","Online Transfer",100000000,"00","TRA044","390572174616","ibb golang"
"2306",2024-05-15 14:49:49.496892,"037","IBB","102","Online Transfer",250000000,"00","TRA044","650853350256","ibb golang"
"2307",2024-05-15 14:49:50.367424,"037","IBB","101","Overbooking",404000,"00","CAP592","093526550521","ibb golang"
"2308",2024-05-15 14:49:50.880174,"037","IBB","102","Online Transfer",20000000,"00","TRA044","662077876186","ibb golang"
"2309",2024-05-15 14:49:52.243129,"037","IBB","102","Online Transfer",250000000,"00","TRA044","713260459902","ibb golang"
"2310",2024-05-15 14:50:49.276406,"037","IBB","102","Online Transfer",250000000,"00","TRA044","024971611464","ibb golang"
"2311",2024-05-15 14:50:50.6169,"037","IBB","102","Online Transfer",250000000,"00","TRA044","480291108157","ibb golang"
"2312",2024-05-15 14:50:52.165815,"037","IBB","102","Online Transfer",250000000,"00","TRA044","759516945198","ibb golang"
"2313",2024-05-15 14:50:53.702328,"037","IBB","102","Online Transfer",250000000,"00","TRA044","434269794873","ibb golang"
"2314",2024-05-15 14:52:02.750134,"037","IBB","102","Online Transfer",250000000,"00","TRA044","788889467320","ibb golang"
"2315",2024-05-15 14:52:04.060509,"037","IBB","102","Online Transfer",250000000,"00","TRA044","086466239817","ibb golang"
"2316",2024-05-15 14:52:25.426476,"037","IBB","105","RTGS",629580000,"00","KSU973","373029476089","ibb golang"
"2317",2024-05-15 14:59:42.60275,"037","IBB","102","Online Transfer",6500000,"00","DUT523","993258769885","ibb golang"
"2318",2024-05-15 15:00:30.700835,"037","IBB","102","Online Transfer",250000000,"00","TRA044","113515567301","ibb golang"
"2319",2024-05-15 15:00:31.86902,"037","IBB","102","Online Transfer",250000000,"00","TRA044","828990176965","ibb golang"
"2320",2024-05-15 15:00:33.410696,"037","IBB","102","Online Transfer",250000000,"00","TRA044","404378684779","ibb golang"
"2321",2024-05-15 15:00:34.970303,"037","IBB","102","Online Transfer",250000000,"00","TRA044","870952730818","ibb golang"
"2322",2024-05-15 15:00:36.889247,"037","IBB","102","Online Transfer",250000000,"00","TRA044","346224131461","ibb golang"
"2323",2024-05-15 15:18:24.284347,"037","IBB","104","SKN",9870410,"00","MAR732","986596561106","ibb golang"
"2324",2024-05-15 15:18:26.889698,"037","IBB","104","SKN",4632100,"00","MAR732","210416392412","ibb golang"
"2325",2024-05-15 15:18:29.425413,"037","IBB","104","SKN",2392100,"00","MAR732","302279848041","ibb golang"
"2326",2024-05-15 15:18:31.626043,"037","IBB","104","SKN",1317100,"00","MAR732","523994098108","ibb golang"
"2327",2024-05-15 15:18:34.219293,"037","IBB","104","SKN",564099,"00","MAR732","400206430749","ibb golang"
"2328",2024-05-15 15:18:36.636086,"037","IBB","104","SKN",204901,"00","MAR732","186755216455","ibb golang"
"2329",2024-05-15 15:18:38.873799,"037","IBB","104","SKN",5760500,"00","MAR732","273759791159","ibb golang"
"2330",2024-05-15 15:18:41.32433,"037","IBB","104","SKN",2847100,"00","MAR732","413569867510","ibb golang"
"2331",2024-05-15 15:18:43.767287,"037","IBB","104","SKN",4326100,"00","MAR732","877687346080","ibb golang"
"2332",2024-05-15 15:18:46.099997,"037","IBB","104","SKN",3604600,"00","MAR732","073010341683","ibb golang"
"2333",2024-05-15 15:18:48.517461,"037","IBB","104","SKN",925100,"00","MAR732","422062205148","ibb golang"
"2334",2024-05-15 15:18:51.254115,"037","IBB","104","SKN",936100,"00","MAR732","444687839012","ibb golang"
"2335",2024-05-15 15:18:53.507121,"037","IBB","104","SKN",1875100,"00","MAR732","161114866471","ibb golang"
"2336",2024-05-15 15:18:56.051767,"037","IBB","104","SKN",2236100,"00","MAR732","842539938219","ibb golang"
"2337",2024-05-15 15:18:58.810629,"037","IBB","104","SKN",2179600,"00","MAR732","780034519535","ibb golang"
"2338",2024-05-15 15:19:01.591477,"037","IBB","104","SKN",4957100,"00","MAR732","578693341977","ibb golang"
"2339",2024-05-15 15:19:04.422965,"037","IBB","104","SKN",17629700,"00","MAR732","584218021980","ibb golang"
"2340",2024-05-15 15:19:07.238438,"037","IBB","104","SKN",6847100,"00","MAR732","794635850741","ibb golang"
"2341",2024-05-15 15:19:10.175326,"037","IBB","104","SKN",6297100,"00","MAR732","644265043474","ibb golang"
"2342",2024-05-15 15:19:17.869385,"037","IBB","101","Overbooking",4800000,"00","MAR732","433807356315","ibb golang"
"2343",2024-05-15 15:19:19.260272,"037","IBB","104","SKN",663767,"00","MAR732","674271998495","ibb golang"
"2344",2024-05-15 15:19:22.059348,"037","IBB","104","SKN",2597100,"00","MAR732","220826095427","ibb golang"
"2345",2024-05-15 15:19:40.347208,"037","IBB","104","SKN",9318100,"00","MAR732","241047438044","ibb golang"
"2346",2024-05-15 15:19:43.278712,"037","IBB","104","SKN",777767,"00","MAR732","903522834906","ibb golang"
